data,titulo,imagem,link
2024-11-29 08:25:10,"Audiência Pública movimentada: ONGs, entidades, protetores e autoridades se reúnem no plenário da Câmara para debater Projeto de Lei de rodeios e bem-estar animal",https://www.pindamonhangaba.sp.leg.br/news/2024/11/202411290829581732879798bd60f0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1608#pesquisa
2024-11-28 08:25:07,"Reflexões, respeito e homenagens são evidenciadas em sessão solene que celebrou o ‘Dia da Consciência Negra’ na Câmara de Pindamonhangaba ",https://www.pindamonhangaba.sp.leg.br/news/2024/11/20241128083004173279340483d7a0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1607#pesquisa
2024-11-28 08:19:09,Vereadores de Pindamonhangaba aprovam projetos com abertura com Créditos Adicionais e de denominação de rotatória próxima ao bairro do Castolira,https://www.pindamonhangaba.sp.leg.br/news/2024/11/202411280821151732792875e62b00.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1606#pesquisa
2024-11-25 11:51:28,Câmara de Vereadores de Pindamonhangaba realiza Audiência Pública sobre Projeto de Lei que regulamenta a realização de rodeios no município,https://www.pindamonhangaba.sp.leg.br/news/2024/11/20241125115318173254639822d6d0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1602#pesquisa
2024-11-22 17:30:40,Lei Orçamentária Anual para 2025 é debatida em Audiência Pública na Câmara de Vereadores com ampla participação popular,https://www.pindamonhangaba.sp.leg.br/news/2024/11/20241122174534173230833455b390.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1601#pesquisa
2024-11-21 11:26:07,Câmara de Vereadores de Pindamonhangaba autoriza Prefeitura a transferir recursos financeiros às Organizações da Sociedade Civil Assistenciais,https://www.pindamonhangaba.sp.leg.br/news/2024/11/202411211127361732199256360f00.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1599#pesquisa
2024-11-19 11:38:13,Música e muita emoção marcam a Sessão Solene em Comemoração ao Dia do Músico Evangélico na Câmara de Vereadores de Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2024/11/202411191140261732027226cb10c0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1597#pesquisa
2024-11-13 10:08:26,"Por unanimidade, projeto que altera concessão de incentivo financeiro aos atletas do município para competições nacionais é aprovado pela Câmara de Pindamonhangaba",https://www.pindamonhangaba.sp.leg.br/news/2024/11/202411131011021731503462264680.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1595#pesquisa
2024-11-06 13:39:40,Vereadores de Pindamonhangaba garantem aprovação de Substitutivo ao Projeto de Lei que propõe a comemoração anual do ‘Dia dos Profissionais da Saúde’,https://www.pindamonhangaba.sp.leg.br/news/2024/11/2024110613423417309113548cfca0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1593#pesquisa
2024-11-01 13:50:49,Câmara de Pindamonhangaba reúne evangélicos da cidade e celebra os ‘507 anos da Reforma Protestante’,https://www.pindamonhangaba.sp.leg.br/news/2024/11/202411011353401730480020497f20.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1590#pesquisa
2024-11-01 08:46:45,"Com a participação efetiva da população, Ouvidoria da Câmara de Vereadores de Pindamonhangaba ajuda no desenvolvimento da cidade",https://www.pindamonhangaba.sp.leg.br/news/2024/11/202411010850041730461804949a00.png,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1589#pesquisa
2024-10-30 16:18:30,Projeto de Lei n° 170/2024: Audiência Pública discute Receitas e Despesas de Pindamonhangaba para 2025,https://www.pindamonhangaba.sp.leg.br/news/2024/10/20241031080521173037272103b8d0.jpg,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1568#pesquisa
2024-10-30 10:11:13,Projeto de Lei que inclui tradições das ‘Raízes de Matrizes Africanas’ no calendário de eventos de Pindamonhangaba é aprovado pelos vereadores ,https://www.pindamonhangaba.sp.leg.br/news/2024/10/202410301013111730293991085270.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1567#pesquisa
2024-10-23 11:18:50,"Prefeitura poderá conceder desconto de multas e juros de contribuintes que tem débitos tributários, diz Projeto de Lei aprovado pelos vereadores de Pindamonhangaba",https://www.pindamonhangaba.sp.leg.br/news/2024/10/202410231122111729693331b916a0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1564#pesquisa
2024-10-16 13:51:46,Ao Mestre com Carinho: Câmara de Vereadores promove sessão solene e presta homenagem e reverência aos professores da cidade,https://www.pindamonhangaba.sp.leg.br/news/2024/10/20241016135454172909769480d220.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1562#pesquisa
