data,titulo,ementa,autoria,link
2011-10-25 00:00:00,LEI COMPLEMENTAR N.º 024/2011,"ALTERA DISPOSITIVO DA LEI COMPLEMENTAR N° 07, DE 13 DE FEVEREIRO DE 2008, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109651#pesquisa
2011-09-30 00:00:00,LEI COMPLEMENTAR N.º 023/2011,"ALTERA ANEXO DA LEI COMPLEMENTAR N° 03, DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109650#pesquisa
2011-08-16 00:00:00,LEI COMPLEMENTAR N.º 022/2011,DISPÕE SOBRE A LEGALIZAÇÃO DE EDIFICAÇÕES CLANDESTINAS E IRREGULARES NO MUNICÍPIO E DÁ OUTRAS PROVIDÊNCIAS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109672#pesquisa
2011-06-22 00:00:00,LEI COMPLEMENTAR N.º 021/2011,"ALTERA E ACRESCENTA DISPOSITIVOS NA LEI N° 1.156, DE 30 DE DEZEMBRO DE 1969, QUE DISPÕE SOBRE O CÓDIGO TRIBUTÁRIO DO MUNICÍPIO DE PINDAMONHANGABA E ALTERA ANEXO DA LEI N° 4.111, DE 29 DE DEZEMBRO DE 2003.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109649#pesquisa
2010-12-20 00:00:00,LEI COMPLEMENTAR N.º 020/2010,INSTITUI ZONAS ESPECIAIS DE INTERESSE SOCIAL.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109648#pesquisa
2010-12-01 00:00:00,LEI COMPLEMENTAR N.º 019/2010,"ALTERA ANEXOS DA LEI COMPLEMENTAR Nº. 03, DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109647#pesquisa
2010-11-11 00:00:00,LEI COMPLEMENTAR N.º 018/2010,"ALTERA O ART. 14 DA LEI COMPLEMENTAR Nº 09 DE 16 DE DEZEMBRO DE 2008 E DÁ OUTRAS PROVIDÊNCIAS.
(Projeto de Lei Complementar nº 06/2010, de autoria do Vereador Abdala Salomão)",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109646#pesquisa
2010-10-07 00:00:00,LEI COMPLEMENTAR N.º 017/2010,"DÁ NOVA REDAÇÃO AO ARTIGO 193 DA LEI COMPLEMENTAR N° 09, DE 16 DE DEZEMBRO DE 2008, QUE INSTITUI O CÓDIGO DE EDIFICAÇÕES.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109645#pesquisa
2010-09-16 00:00:00,LEI COMPLEMENTAR N.º 016/2010,"ALTERA DISPOSITIVO DA LEI COMPLEMENTAR N° 07, DE 13 DE FEVEREIRO DE 2008, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109644#pesquisa
2010-06-23 00:00:00,LEI COMPLEMENTAR N.º 015/2010,"ALTERA DISPOSITIVOS DA LEI COMPLEMENTAR N° 09, DE 16 DE DEZEMBRO DE 2008, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109643#pesquisa
2010-03-23 00:00:00,LEI COMPLEMENTAR N.º 014/2010,"DISPÕES SOBRE A REGULARIZAÇÃO DE EDIFICAÇÕES CLANDESTINAS E IRREGULARIDADES EXISTENTES NO MUNICÍPIO, CONCEDENDO BENEFÍCIOS FISCAIS, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109642#pesquisa
2009-10-16 00:00:00,LEI COMPLEMENTAR N.º 013/2009,"INCLUI E ALTERA ANEXOS DA LEI COMPLEMENTAR Nº. 03, DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109641#pesquisa
