data,titulo,ementa,autoria,link
2025-06-16 16:39:40,MOÇÃO DE CONGRATULAÇÕES N.º 165/2025,"MOÇÃO DE CONGRATULAÇÕES à Escola de Dança Gorette Von Gal, pelos seus 25 anos de dedicação à arte, à cultura e à formação de gerações por meio da dança.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136444#pesquisa
2025-06-16 16:38:58,MOÇÃO DE CONGRATULAÇÕES N.º 164/2025,"MOÇÃO DE CONGRATULAÇÕES à banda BARUIADA, pelo trabalho inovador, inclusivo e cultural desenvolvido junto ao público infantil e familiar em Pindamonhangaba, no Estado de São Paulo e em âmbito nacional.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136445#pesquisa
2025-06-16 16:37:59,MOÇÃO DE CONGRATULAÇÕES N.º 163/2025,"MOÇÃO DE CONGRATULAÇÕES à jovem atleta Mayara Vigilato, pelos relevantes resultados conquistados no esporte de três tambores, pelo exemplo de superação, dedicação e paixão pelos cavalos, e por representar com orgulho o nome de Pindamonhangaba em diversas competições.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136446#pesquisa
2025-06-16 16:37:02,MOÇÃO DE CONGRATULAÇÕES N.º 162/2025,"MOÇÃO DE CONGRATULAÇÕES à Professoara Andressa Paola Monteiro Foroni, pelos seus 23 anos de dedicação ao desenvolvimento e fortalecimento da educação do município de Pindamonhangaba.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136489#pesquisa
2025-06-16 16:36:23,MOÇÃO DE CONGRATULAÇÕES N.º 161/2025,"MOÇÃO DE CONGRATULAÇÕES à bibliotecária Carmen Lídia Zaitune Pamplin Rodrigues, pelo relevante trabalho desenvolvido ao longo de sua trajetória profissional e, especialmente, pela conquista da 5ª Bolsa de Assistência a Eventos Internacionais do Programa Ibero-Americano de Bibliotecas Públicas — Iberbibliotecas, representando o Brasil no XII Congresso Nacional de Bibliotecas Públicas, que será realizado na Espanha.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136504#pesquisa
2025-06-16 15:31:44,MOÇÃO DE CONGRATULAÇÕES N.º 160/2025,"Moção de Congratulações à Sra.Luciana Siqueira Paulo, pela destacada participação na ultramaratona internacional ""Comrades Marathon"", realizada em 8 de junho de 2025, entre as cidades de Pietermaritzburg e Durban, na África do Sul, com percurso de 90 quilômetros. Reconhecimento por ser a única representante do Vale do Paraíba e do município de Pindamonhangaba, e por sua conquista como a primeira brasileira entre as 180 atletas nacionais inscritas, em prova que reuniu mais de 22 mil corredores de diversos países. Louvor por sua excelência esportiva, superação e pela representação internacional da cidade de Pindamonhangaba.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136496#pesquisa
2025-06-11 11:44:24,MOÇÃO DE CONGRATULAÇÕES N.º 159/2025,"Moção de Congratulações à Capitã Lucimeire Jerônimo, comandante da 2ª Companhia do 5º Batalhão da Polícia Militar de Pindamonhangaba, como forma de reconhecimento à sua dedicação e ao trabalho exemplar realizado em Pindamonhangaba.",Renato Cebola,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136342#pesquisa
2025-06-09 17:09:15,MOÇÃO DE CONGRATULAÇÕES N.º 158/2025,"Moção de Congratulações e Aplausos ao Conselho Municipal da Juventude (COMJUV) pela cerimônia de posse realizada no dia 23 de janeiro de 2025, no Museu Histórico e Pedagógico Dom Pedro I e Dona Leopoldina.",Ana Paula Goffi,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136280#pesquisa
2025-06-09 16:57:02,MOÇÃO DE CONGRATULAÇÕES N.º 157/2025,"Moção de Congratulações à Dra. Bruna Ribeiro de Campo Monteiro, responsável técnica e diretora clínica da UPA Araretama, pelo excelente trabalho prestado à população de Pindamonhangaba, por meio de uma gestão exemplar e comprometida à frente da Unidade de Pronto Atendimento.",Felipe César Filho - FC,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136230#pesquisa
2025-06-09 16:46:24,MOÇÃO DE CONGRATULAÇÕES N.º 156/2025,"A Câmara Municipal de Pindamonhangaba, no uso de suas atribuições legais e regimentais, apresenta a presente Moção de Congratulações ao Ilustríssimo Senhor Djalma Vilela, idealizador e organizador do evento ""4 Estações"", pela realização da segunda etapa do evento beneficente de ciclismo, LIGA 4 ESTAÇÕES - DESAFIO OUTONO, ocorrida no dia 08 de junho de 2025.Eventos como este merecem ser reconhecidos por promoverem o bem comum, estimularem a prática esportiva e fortalecerem os laços de solidariedade entre os cidadãos.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136274#pesquisa
2025-06-09 16:40:36,MOÇÃO DE CONGRATULAÇÕES N.º 155/2025,"À Subprefeitura do Araretama e a todos os seus colaboradores, pelos relevantes serviços prestados ao bairro Araretama.",Professor Felipe Guimarães,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136216#pesquisa
2025-06-09 16:30:54,MOÇÃO DE CONGRATULAÇÕES N.º 154/2025,"Cumprimentos e Congratulações a Sra. Márcia Moring, pela sua admirável dedicação em prol das pessoas portadoras de TEA, no município de Pindamonhangaba.",Gilson Nagrin,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136245#pesquisa
