data,titulo,ementa,autoria,link
2024-04-24 13:19:04,VETO N.º 013/2024 AO PROJETO DE LEI ORDINÁRIA N.º 011/2024,"Comunica VETO TOTAL ao Autógrafo nº 36/2024 que denomina  de Grigório Oliveira Pires, a Rua Projetada 7, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121235#pesquisa
2024-04-24 13:18:48,VETO N.º 012/2024 AO PROJETO DE LEI ORDINÁRIA N.º 010/2024,"Comunica VETO TOTAL ao Autógrafo nº 35/2024 que denomina  de Pr. Antônio Rodrigues da Silva, a Rua Projetada 3, do Loteamento Terra Nova, Residencial Pacaembu.

 ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121234#pesquisa
2024-04-24 13:18:30,VETO N.º 011/2024 AO PROJETO DE LEI ORDINÁRIA N.º 009/2024,"Comunica VETO TOTAL ao Autógrafo nº 34/2024 que denomina de Alcides Pedro, a Rua Projetada 1, do Loteamento Terra Nova, Residencial ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121231#pesquisa
2024-04-24 13:18:13,VETO N.º 010/2024 AO PROJETO DE LEI ORDINÁRIA N.º 008/2024,"Comunica VETO TOTAL ao Autógrafo nº 33/2024 que denomina de Pr. Benedito Apolinario da Cunha, a Rua Projetada 5, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121223#pesquisa
2024-04-24 13:17:50,VETO N.º 009/2024 AO PROJETO DE LEI ORDINÁRIA N.º 007/2024,"Comunica VETO TOTAL ao Autógrafo nº 32/2024 que denomina de Pr. José Rodrigues da Conceição, a Avenida Projetada 1, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121221#pesquisa
2024-04-24 13:17:28,VETO N.º 008/2024 AO PROJETO DE LEI ORDINÁRIA N.º 006/2024,"Comunica VETO TOTAL ao Autógrafo nº 31/2024 que denomina  de Pr. Antônio Eduardo Azevedo, a Rua Projetada 15, do Loteamento Terra Nova, Residencial Pacaembu",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121220#pesquisa
2024-04-24 13:17:10,VETO N.º 007/2024 AO PROJETO DE LEI ORDINÁRIA N.º 005/2024,"Comunica VETO TOTAL ao Autógrafo nº 30/2024 que denomina de Isaías da Silva, a Rua Projetada 14, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121217#pesquisa
2024-04-24 13:16:51,VETO N.º 006/2024 AO PROJETO DE LEI ORDINÁRIA N.º 004/2024,"Comunica VETO TOTAL Autógrafo nº 29/2024 que denomina de Adelia Ferreira Pires de Oliveira, a Rua Projetada 13, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121210#pesquisa
2024-04-24 13:16:23,VETO N.º 005/2024 AO PROJETO DE LEI ORDINÁRIA N.º 003/2024,"Comunica VETO TOTAL Autógrafo nº 28/2024 que denomina de Nilza Custodio de Almeida, a Rua Projetada 2, do Loteamento Terra Nova, Residencial Pacaembu.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121208#pesquisa
2024-04-05 16:13:29,VETO N.º 004/2024 AO PROJETO DE LEI ORDINÁRIA N.º 258/2023,"Comunica VETO PARCIAL ao AUTÓGRAFO Nº 022/2024 que dispõe sobre os critérios de controle da emissão de ruídos por veículos automotores, considerando o interesse local, no município de Pindamonhangaba e dá outras providências.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/120474#pesquisa
2024-02-26 08:00:52,VETO N.º 003/2024 AO PROJETO DE LEI ORDINÁRIA N.º 257/2023,"Comunica VETO PARCIAL ao AUTÓGRAFO Nº 011/2024 que cria o Programa Banco de Ração, e dá outras providências.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/118952#pesquisa
2024-02-23 16:06:05,VETO N.º 002/2024 AO PROJETO DE LEI ORDINÁRIA N.º 242/2023,,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/118928#pesquisa
2024-01-23 16:43:06,VETO N.º 001/2024 AO PROJETO DE LEI ORDINÁRIA N.º 212/2023,Comunica VETO ao Autógrafo n° 131/2023 que estabelece limites para o plantio de árvores de grande porte junto à rede de distribuição elétrica no Município de Pindamonhangaba e dá outras providências.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/116433#pesquisa
2023-12-08 00:00:00,VETO N.º 012/2023,"Comunica Veto Total ao Autógrafo nº 127/2023 que altera dispositivos da Lei Municipal nº 1.002 de 1968,  e dá outras providências.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41255#pesquisa
2023-11-14 00:00:00,VETO N.º 011/2023,Comunica VETO TOTAL ao Autógrafo n° 112/2023 que dispõe sobre o parcelamento do Imposto sobre Transmissão de Bens Imóveis - ITBI - e dá outras providências.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41254#pesquisa
2023-10-04 00:00:00,VETO N.º 008/2023,Comunica VETO ao Autógrafo n° 87/2023 que dispõe sobre a obrigatoriedade das agências bancárias instaladas no município de Pindamonhangaba de disponibilizar funcionário para atendimento de idosos e de pessoas com deficiência (PCD) junto aos terminais de autoatendimento.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41251#pesquisa
2023-10-04 00:00:00,VETO N.º 009/2023,Comunica VETO ao Autógrafo n° 86/2023 que Autoriza o Executivo a disponibilizar botão do pânico nas escolas municipais unidades escolares municipais aos professores da rede como forma de prevenção e defesa a atos de violência e fixa outras providências.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41252#pesquisa
2023-10-04 00:00:00,VETO N.º 010/2023,Comunica VETO PARCIAL ao Autógrafo nº 85/2023 que Institui a Semana Municipal de Orientação e Prevenção de Acidentes com Crianças e Adolescentes.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41253#pesquisa
2023-06-20 00:00:00,VETO N.º 007/2023,Comunica VETO ao Autógrafo nº 44/2023 que dispõe sobre a obrigatoriedade de instalação de detectores de metais em grandes centros comerciais e repartições públicas no Município de Pindamonhangaba.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41250#pesquisa
2023-05-31 00:00:00,VETO N.º 006/2023,Comunica VETO PARCIAL ao Autógrafo n° 38/2023 que confere validade indeterminada aos laudos médicos que atestem deficiência permanente para fins de acesso a programas e serviços públicos municipais e dá outras providências.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41249#pesquisa
2023-05-15 00:00:00,VETO N.º 005/2023,Comunica VETO PARCIAL ao Autógrafo nº 32/2023 que dispõe e disciplina as atividades dos serviços de bombeiro civil para atuar em estabelecimentos ou eventos de grande concentração no âmbito municipal.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41248#pesquisa
2023-03-17 00:00:00,VETO N.º 004/2023,"Comunica VETO TOTAL ao Autógrafo nº 13/2022 que dispõe sobre a instalação de câmeras de monitoramento, alarmes e outros dispositivos de segurança nas escolas e creches públicas de Pindamonhangaba.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41247#pesquisa
2023-03-06 00:00:00,VETO N.º 003/2023,Comunica VETO TOTAL ao Autógrafo nº 08/2023 que dispõe sobre a obrigatoriedade da inserção de código de barras Bidimensional QR (QR Code) nas placas de obras públicas municipais e dá outras providências.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41246#pesquisa
2023-02-28 00:00:00,VETO N.º 001/2023,"Comunica VETO PARCIAL ao Autógrafo nº  04/2023 que institui a gratificação especial aos membros das Comissões de Sindicância, Processo Administrativo Disciplinar e de Licitação e Pregão.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41244#pesquisa
2023-02-28 00:00:00,VETO N.º 002/2023,"Comunica VETO TOTAL ao Autógrafo nº 02/2023, que dispõe sobre a contratação de empréstimos pelo Poder Executivo em Pindamonhangaba.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41245#pesquisa
2022-09-29 00:00:00,VETO N.º 005/2022,"COMUNICA VETO AO AUTÓGRAFO Nº 88/2022 QUE ALTERA O ARTIGO 13 DA LEI 6.317, DE 05 DE MARÇO DE 2020, QUE DISPÕE SOBRE AS NORMAS GERAIS PARA A PERMISSÃO DO SERVIÇO DE TRANSPORTE INDIVIDUAL DE PASSAGEIROS EM VEÍCULOS DE ALUGUEL - TÁXI, NO MUNICÍPIO DE PINDAMONHANGABA, E DÁ OUTRAS PROVIDÊNCIAS.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41243#pesquisa
2022-09-21 00:00:00,VETO N.º 004/2022,"COMUNICA VETO AO AUTÓGRAFO N° 84/2022, QUE DISPÕE SOBRE A IMPLANTAÇÃO DE MEDIDAS DE INFORMAÇÃO E PROTEÇÃO À GESTANTE E À PARTURIENTE CONTRA A VIOLÊNCIA OBSTÉTRICA NO MUNICÍPIO DE PINDAMONHANGABA.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41242#pesquisa
2022-08-31 00:00:00,VETO N.º 003/2022,"COMUNICA VETO AO AUTÓGRAFO Nº 71/2022 QUE DISPÕE SOBRE A ISENÇÃO TRIBUTÁRIA REFERENTE AO IMPOSTO PREDIAL TERRITORIAL URBANO - IPTU, DE IMÓVEIS EDIFICADOS ATINGIDOS POR ENCHENTES E ALAGAMENTOS CAUSADOS PELAS CHUVAS NO MUNICÍPIO DE PINDAMONHANGABA E DÁ OUTRAS PROVIDÊNCIAS.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/41241#pesquisa
